"","Word","VersionNum","WordType","Block","Word_ID_unique","RTclean_mean","RTclean_sd","Rtclean_n","zRTclean_mean","zRTclean_sd","zRTclean_n","ACC","ACC_n","Concrete_rating","num_boi_pexman","mean_rating_boi_pexman","sd_rating_boi_pexman","num_tillotson_boi","mean_rating_tillotson_boi","sd_rating_tillotson_boi","num_image","mean_rating_image","sd_rating_image
"107","flagship","7","Concrete",3,70518,928.66,343.5,29,-0.2011,0.9059,29,0.9355,31,3.89,22,3,1.718249386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69897000433602,1.60205999132796,"Noun",13.12,"[1.28,3.68]","low"
"108","flock","4","Concrete",3,40572,992.42,397.15,31,0.0347,1.0507,31,0.9688,32,4.67,24,3.083333333,1.411649256,30,2.9,1.75,NA,NA,NA,NA,NA,NA,2.37657695705651,2.21218760440396,"Noun",7.18,"[1.28,3.68]","low"
"109","hypothermia","2","Concrete",2,20255,1137.95,290.3,22,0.5719,0.973,22,0.7097,31,3.55,24,2.25,1.594828599,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60205999132796,1.53147891704226,"Noun",12.8,"[1.28,3.68]","low"
"110","interpreter","6","Concrete",2,60308,1127.36,347.28,28,0.3455,0.8203,28,0.9032,31,3.67,25,3.56,1.872609587,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96378782734556,1.80617997398389,"Noun",11,"[1.28,3.68]","low"
"111","kilometer","9","Concrete",4,90784,953.64,363.88,25,0.1258,1.3548,25,0.8333,30,4.07,23,2.086956522,1.880837422,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32221929473392,1.30102999566398,"Noun",8.61,"[1.28,3.68]","low"
"112","laceration","8","Concrete",3,80535,1139.95,347.42,20,0.5351,1.18,20,0.6774,31,4.2,27,3.444444444,2.154303981,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78532983501077,1.72427586960079,"Noun",13.41,"[1.28,3.68]","low"
"113","lighting","8","Concrete",2,80273,1000.1,386.62,29,-0.0814,1.002,29,0.9677,31,4.38,24,3.125,2.153106956,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51054501020661,2.38738982633873,"Noun",7.48,"[1.28,3.68]","low"
"114","mourner","5","Concrete",4,50853,931.19,300.79,26,-0.1744,0.8713,26,0.8125,32,3.62,25,3.56,1.850225212,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954242509439325,0.954242509439325,"Noun",10.32,"[1.28,3.68]","low"
"115","negotiator","1","Concrete",2,10362,1117.25,340.44,28,0.5029,1.0993,28,0.9032,31,3.85,24,3.666666667,2.078182037,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83250891270624,1.65321251377534,"Noun",11.42,"[1.28,3.68]","low"
"116","nitroglycerine","1","Concrete",3,10622,1088.93,283.33,30,0.3477,0.6422,30,0.9677,31,4.27,22,2.863636364,1.884661257,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20411998265592,1.04139268515823,"Noun",14.38,"[1.28,3.68]","low"
"117","observer","9","Concrete",4,90851,913.54,299.28,26,-0.1291,0.9173,26,0.8667,30,3.88,25,3.6,2.160246899,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27646180417324,1.91381385238372,"Noun",9.7,"[1.28,3.68]","low"
"118","outback","10","Concrete",1,100031,1065.72,404.36,18,0.2363,1.4365,18,0.5313,32,3.56,25,1.96,1.593737745,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68124123737559,1.47712125471966,"Noun",9.89,"[1.28,3.68]","low"
"119","peddler","1","Concrete",2,10289,946.76,321.1,29,-0.2891,0.744,29,0.9355,31,4.52,23,3.47826087,1.728624393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49136169383427,1.39794000867204,"Noun",8.44,"[1.28,3.68]","low"
"120","pentagram","7","Concrete",3,70517,1034.03,356.85,30,0.1889,0.8229,30,0.9677,31,4.74,24,2.666666667,1.685401943,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69897000433602,1.38021124171161,"Noun",10.89,"[1.28,3.68]","low"
"121","pinstripe","9","Concrete",1,90025,1055.82,323.34,28,-0.0194,0.7289,28,0.9333,30,4.59,23,2.130434783,1.575504186,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,1,"Noun",9.89,"[1.28,3.68]","low"
"122","polisher","8","Concrete",4,80781,857.53,265.49,30,-0.3287,0.9426,30,0.9677,31,4.19,27,3.407407407,2.004979556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,0.698970004336019,"Noun",10.89,"[1.28,3.68]","low"
"123","provider","1","Concrete",3,10601,1098.04,421.65,26,0.2925,1.1557,26,0.8387,31,3.78,25,3.04,2.030599255,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8750612633917,1.83250891270624,"Noun",9.63,"[1.28,3.68]","low"
"124","robbery","9","Concrete",1,90027,1099,450.81,26,0.1258,1.3071,26,0.8333,30,3.93,24,2.666666667,1.761093205,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07040732174012,2.75511226639507,"Noun",7.43,"[1.28,3.68]","low"
"125","smoothness","6","Concrete",1,60124,1204.41,458.06,17,0.089,1.0861,17,0.5806,31,3.87,23,2.391304348,2.061313139,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,0.845098040014257,"Noun",7.61,"[1.28,3.68]","low"
"126","speakeasy","7","Concrete",2,70327,1395.69,486.83,16,1.2992,1.1202,16,0.5484,31,3.59,27,2.925925926,1.879564719,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54406804435028,1.27875360095283,"Noun",11.33,"[1.28,3.68]","low"
"127","stamen","5","Concrete",4,50810,1136.08,421.61,24,0.5327,1.256,24,0.8125,32,3.75,20,3.35,2.109502311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.602059991327962,"Noun",11.43,"[1.28,3.68]","low"
"128","suburb","1","Concrete",1,10059,904.04,238.39,28,-0.3864,0.5946,28,0.9032,31,3.76,24,3.208333333,2.105462185,NA,NA,NA,41,5,1.99,41,2.44,1.47,1.49136169383427,1.47712125471966,"Noun",9.52,"[1.28,3.68]","low"
"129","suite","3","Concrete",1,30116,971.9,399.65,29,-0.3256,0.7713,29,0.9355,31,4.16,24,3.166666667,1.833662685,30,4.13,2.33,NA,NA,NA,NA,NA,NA,2.92941892571429,2.64640372622307,"Noun",9.37,"[1.28,3.68]","low"
"130","supernova","9","Concrete",1,90103,1075.04,295.07,27,0.1187,0.9241,27,0.9,30,3.78,23,2.086956522,1.703286755,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32221929473392,1.20411998265592,"Noun",10.83,"[1.28,3.68]","low"
"131","antelope","4","Concrete",2,40266,896.4,280.34,30,-0.2087,0.8832,30,0.9375,32,5,24,3.75,2.005427418,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70757017609794,1.53147891704226,"Noun",8.39,"(3.68,4.71]","medium"
"132","bellhop","3","Concrete",2,30320,885.24,356.56,29,-0.4034,0.9661,29,0.9355,31,4.42,26,4.115384615,2.026364687,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54406804435028,1.49136169383427,"Noun",11.21,"(3.68,4.71]","medium"
"133","bombardier","6","Concrete",4,60802,1197.86,476.72,29,0.5709,1.1043,29,0.9355,31,3.81,19,3.894736842,1.940639552,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55630250076729,1.11394335230684,"Noun",13.14,"(3.68,4.71]","medium"
"134","bulletin","1","Concrete",4,10804,835.66,309.13,29,-0.3398,0.9565,29,0.9355,31,4.72,26,4.192307692,2.172910137,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26481782300954,2.17318626841227,"Noun",10.28,"(3.68,4.71]","medium"
"135","chronometer","6","Concrete",1,60113,1151.4,440.57,30,0.2014,0.8401,30,0.9677,31,4.11,18,4.5,1.977818168,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07918124604762,0.845098040014257,"Noun",14.23,"(3.68,4.71]","medium"
"136","coolant","5","Concrete",2,50258,993.41,222.73,22,0.141,0.7877,22,0.6875,32,4.25,24,4,1.817786518,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55630250076729,1.32221929473392,"Noun",11.18,"(3.68,4.71]","medium"
"137","dashboard","8","Concrete",2,80343,932.97,319.64,31,-0.1733,0.865,31,1,31,4.61,24,4.208333333,2.105462185,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70757017609794,1.66275783168157,"Noun",9.21,"(3.68,4.71]","medium"
"138","deliverer","2","Concrete",3,20600,957.8,329.9,30,-0.1014,0.8631,30,0.9677,31,3.72,23,4.52173913,1.754722594,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.602059991327962,"Noun",8.11,"(3.68,4.71]","medium"
"139","excavator","6","Concrete",3,60524,1163.73,423.34,26,0.347,0.9702,26,0.8387,31,4.07,22,4.409090909,1.816828501,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.301029995663981,"Noun",13,"(3.68,4.71]","medium"
"140","florist","6","Concrete",3,60531,990.54,445.17,28,-0.0501,1.0279,28,0.9032,31,4.62,27,4.444444444,2.006400016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09342168516224,1.96378782734556,"Noun",8.45,"(3.68,4.71]","medium"
"141","greenery","7","Concrete",4,70818,1075.43,406.21,21,0.3089,0.9338,21,0.6774,31,4.34,24,4.375,1.860633366,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,0.903089986991944,"Noun",9.63,"(3.68,4.71]","medium"
"142","harvest","5","Concrete",1,50040,975.85,409.6,27,-0.1538,0.8897,27,0.8438,32,4,28,4.464285714,1.452511053,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29225607135648,2.16435285578444,"Noun",7.4,"(3.68,4.71]","medium"
"143","headcheese","2","Concrete",2,20353,1106.9,422.79,29,0.3897,1.0762,29,0.9355,31,4.26,24,4.208333333,2.225917821,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",13.57,"(3.68,4.71]","medium"
"144","headmistress","5","Concrete",3,50542,1011.84,294.16,32,-0.0363,0.8578,32,1,32,4.56,27,4.555555556,1.98713813,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23044892137827,1.07918124604762,"Noun",11,"(3.68,4.71]","medium"
"145","huckleberry","3","Concrete",1,30008,1008.14,399.22,28,-0.2741,0.7748,28,0.9355,31,4.25,27,4.037037037,1.742709682,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65321251377534,1.51851393987789,"Noun",10.44,"(3.68,4.71]","medium"
"146","inkwell","8","Concrete",3,80524,1046.04,451.51,27,0.1258,1.0641,27,0.871,31,4.52,23,4.086956522,1.781547935,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,1.04139268515823,"Noun",11.76,"(3.68,4.71]","medium"
"147","knitter","7","Concrete",4,70875,792.67,233.12,30,-0.5064,0.6687,30,0.9677,31,4.52,23,4.217391304,1.953005184,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,0.477121254719662,"Noun",9.95,"(3.68,4.71]","medium"
"148","lambskin","4","Concrete",1,40110,947.23,326.98,31,-0.3289,0.8228,31,0.9688,32,4.72,24,4.416666667,1.976308959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.301029995663981,"Noun",10.78,"(3.68,4.71]","medium"
"149","millionaire","8","Concrete",1,80102,968,347.42,28,-0.2521,0.6633,28,0.9032,31,3.6,29,4.206896552,1.970846634,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46538285144842,2.33041377334919,"Noun",7.06,"(3.68,4.71]","medium"
"150","motorway","2","Concrete",1,20052,1045.33,395.24,30,-0.0093,0.871,30,0.9677,31,4.88,25,3.84,1.795364401,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,0.602059991327962,"Noun",7.95,"(3.68,4.71]","medium"
"151","mouthful","8","Concrete",1,80099,1187.95,361.05,21,0.3692,0.9409,21,0.7097,31,3.96,23,3.695652174,2.363256278,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93951925261862,1.90848501887865,"Noun",6.37,"(3.68,4.71]","medium"
"152","nightclub","9","Concrete",3,90539,786.67,275.29,30,-0.6388,0.6121,30,1,30,4.96,22,4.409090909,2.039119579,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37657695705651,2.24303804868629,"Noun",10.74,"(3.68,4.71]","medium"
"153","paintwork","4","Concrete",3,40584,940.81,419.29,32,-0.1369,1.1554,32,1,32,4.41,22,4.045454545,2.058137686,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",10.3,"(3.68,4.71]","medium"
"154","parchment","1","Concrete",2,10257,1021.9,461.06,30,0.0447,1.1447,30,0.9677,31,4.48,22,4.681818182,1.783158344,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60205999132796,1.50514997831991,"Noun",10.5,"(3.68,4.71]","medium"
"155","persimmon","6","Concrete",4,60785,1333,585.02,20,0.8428,1.3408,20,0.6774,31,4.74,18,4.611111111,2.252812331,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,0.698970004336019,"Noun",15.29,"(3.68,4.71]","medium"
"156","propeller","9","Concrete",4,90761,878.74,308.34,27,-0.2435,0.8605,27,0.9,30,4.9,25,4.36,1.955334583,NA,NA,NA,41,5.56,1.76,41,3.17,1.69,1.89762709129044,1.7481880270062,"Noun",7,"(3.68,4.71]","medium"
"157","prosthesis","2","Concrete",3,20503,1068.7,393.47,20,0.3621,1.2295,20,0.6452,31,4.19,29,4.689655172,2.106172023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Noun",13.22,"(3.68,4.71]","medium"
"158","prowler","8","Concrete",4,80834,966.31,346.05,26,-0.08,0.7739,26,0.8387,31,4.24,23,3.782608696,2.066101329,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6232492903979,1.41497334797082,"Noun",10.06,"(3.68,4.71]","medium"
"159","quicksand","4","Concrete",3,40537,870,278.34,30,-0.3128,0.8531,30,0.9375,32,4.75,25,3.76,1.87705443,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88081359228079,1.64345267648619,"Noun",9.6,"(3.68,4.71]","medium"
"160","schoolgirl","9","Concrete",1,90051,755.63,163.33,30,-0.9801,0.4277,30,1,30,4.66,24,4.625,2.102017664,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98677173426624,1.8750612633917,"Noun",6.68,"(3.68,4.71]","medium"
"161","spaceship","6","Concrete",4,60872,793.33,248.71,30,-0.7324,0.4318,30,0.9677,31,4.48,25,4.12,1.763519209,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27646180417324,2.03742649794062,"Noun",4.67,"(3.68,4.71]","medium"
"162","sportswriter","5","Concrete",2,50263,1108.91,460.65,32,0.3554,1.2892,32,1,32,3.93,25,4.32,1.908751774,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56820172406699,1.34242268082221,"Noun",11.89,"(3.68,4.71]","medium"
"163","structure","3","Concrete",3,30531,982.92,409.67,26,-0.0339,0.9815,26,0.9032,31,4.03,25,4.16,2.173323108,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7160033436348,2.58883172559421,"Noun",9.45,"(3.68,4.71]","medium"
"164","synthesizer","7","Concrete",4,70856,1016.65,289.45,23,0.3688,0.7214,23,0.7419,31,4.04,24,4.208333333,2.042572263,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44715803134222,1.20411998265592,"Noun",10.89,"(3.68,4.71]","medium"
"165","talisman","5","Concrete",2,50342,966.48,313.89,31,-0.0783,0.9857,31,1,32,4.15,24,4.708333333,1.756458063,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8750612633917,1.44715803134222,"Noun",12.67,"(3.68,4.71]","medium"
"166","tollhouse","3","Concrete",2,30308,908.24,271.41,29,-0.2634,0.7921,29,0.9677,31,4.19,26,3.692307692,1.975231243,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,0.477121254719662,"Noun",12.47,"(3.68,4.71]","medium"
"167","torturer","8","Concrete",3,80586,1036.25,470.01,28,0.1157,1.2125,28,0.871,31,4.31,24,4.041666667,1.706233244,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,1.14612803567824,"Noun",10.83,"(3.68,4.71]","medium"
"168","turtledove","5","Concrete",3,50552,1178.45,533.07,29,0.2419,1.064,29,0.9063,32,4.61,21,4.19047619,1.833549771,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25527250510331,0.845098040014257,"Noun",8.78,"(3.68,4.71]","medium"
"169","whistle","2","Concrete",2,20298,924.29,467.41,31,-0.2888,1.1202,31,1,31,4.42,23,4.47826087,2.042048108,NA,NA,NA,57,5.81,1.72,27,4.96,1.76464163896246,2.89707700320942,2.67577834167409,"Noun",5.42,"(3.68,4.71]","medium"
"170","balloon","6","Concrete",4,60803,692.9,172.98,31,-0.9795,0.4639,31,1,31,4.92,21,5.523809524,1.569045813,NA,NA,NA,57,6.23,1.32,27,5.22,1.62512326948624,2.64640372622307,2.41830129131975,"Noun",4.37,"(4.71,6.72]","high"
"171","binoculars","4","Concrete",4,40853,872.23,345.63,30,-0.2208,0.8676,30,0.9375,32,5,25,6.16,1.143095213,NA,NA,NA,58,6.05,1.49,27,5,1.68705478457395,1.90848501887865,1.84509804001426,"Noun",6.79,"(4.71,6.72]","high"
"172","breasts","7","Concrete",3,70554,868.9,317.09,31,-0.4279,0.7491,31,1,31,5,23,6.173913043,1.154129893,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80277372529198,2.61278385671974,"Noun",8.027632,"(4.71,6.72]","high"
"173","cayenne","6","Concrete",4,60838,1120.12,488.86,26,0.2492,1.0983,26,0.8387,31,4.22,23,5.347826087,1.640639999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5910646070265,1.34242268082221,"Noun",12.81,"(4.71,6.72]","high"
"174","cheesecloth","2","Concrete",2,20333,959.03,456.89,31,-0.2081,1.0319,31,1,31,4.8,23,5.52173913,2.064187386,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,0.477121254719662,"Noun",13.2,"(4.71,6.72]","high"
"175","cousin","4","Concrete",3,40570,762.94,262.47,31,-0.6527,0.9479,31,0.9375,32,3.7,24,5.375,1.714706211,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39654803798713,3.01786771896351,"Noun",4.95,"(4.71,6.72]","high"
"176","crosswalk","8","Concrete",4,80831,864.1,419.65,31,-0.4359,1.0388,31,1,31,4.62,21,4.714285714,1.901127485,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34242268082221,1.30102999566398,"Noun",6.61,"(4.71,6.72]","high"
"177","doornail","10","Concrete",3,100596,944.84,366.12,31,-0.2972,0.6998,31,0.9688,32,4.9,25,5.4,1.825741858,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56820172406699,1.46239799789896,"Noun",8.14,"(4.71,6.72]","high"
"178","footballer","8","Concrete",3,80549,868.23,296.88,31,-0.3813,1.0252,31,1,31,4.52,24,5.041666667,1.921936674,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23044892137827,1.07918124604762,"Noun",8.71,"(4.71,6.72]","high"
"179","goldfish","6","Concrete",1,60088,714.61,203.82,31,-1.119,0.5008,31,1,31,4.79,23,4.739130435,1.737746485,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19312459835446,2,"Noun",4.5,"(4.71,6.72]","high"
"180","gondola","4","Concrete",3,40581,952.81,280.55,31,-0.0179,0.7969,31,0.9688,32,4.92,24,4.916666667,2.083405796,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57978359661681,1.38021124171161,"Noun",10.21,"(4.71,6.72]","high"
"181","hairline","7","Concrete",1,70070,893.84,314.49,31,-0.4708,0.8247,31,1,31,4.46,25,4.92,1.998332638,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79934054945358,1.7481880270062,"Noun",9.68,"(4.71,6.72]","high"
"182","hedgehog","4","Concrete",3,40625,766.24,261.79,29,-0.7196,0.5663,29,0.9375,32,4.93,23,5.043478261,1.718304155,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20411998265592,1,"Noun",8.63,"(4.71,6.72]","high"
"183","keyboard","1","Concrete",3,10574,776.1,227.61,31,-0.6268,0.5993,31,1,31,4.93,25,6.08,1.288409873,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96848294855394,1.82607480270083,"Noun",9.32,"(4.71,6.72]","high"
"184","melon","2","Concrete",1,20123,813.61,255.25,31,-0.7399,0.6081,31,1,31,4.78,22,5.681818182,1.129111055,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34044411484012,2,"Noun",4.21,"(4.71,6.72]","high"
"185","mothball","8","Concrete",2,80292,880.68,251.25,31,-0.381,0.6079,31,1,31,4.62,25,5.12,1.96468827,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,0.778151250383644,"Noun",8.32,"(4.71,6.72]","high"
"186","nameplate","1","Concrete",1,10063,986.82,449.72,28,-0.2195,0.9168,28,0.9032,31,4.52,25,4.84,1.280624847,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,0.903089986991944,"Noun",9.89,"(4.71,6.72]","high"
"187","petticoat","10","Concrete",1,100076,966.9,393.94,30,-0.2119,0.8186,30,0.9375,32,4.68,22,5.454545455,1.818614667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61278385671974,1.53147891704226,"Noun",11,"(4.71,6.72]","high"
"188","photograph","1","Concrete",3,10615,761.97,201.08,31,-0.7271,0.5727,31,1,31,4.89,24,5.875,1.19099885,NA,NA,NA,41,6.24,1.2,41,4.39,1.58,2.76342799356294,2.61066016308988,"Noun",6.68,"(4.71,6.72]","high"
"189","pinecone","8","Concrete",2,80317,920.77,370.54,30,-0.3479,0.7069,30,0.9677,31,4.85,28,5.821428571,1.611384761,NA,NA,NA,57,5.93,1.59,27,3.41,1.71552322718754,1.14612803567824,0.845098040014257,"Noun",4.61,"(4.71,6.72]","high"
"190","poster","8","Concrete",3,80582,825.42,267.14,31,-0.4633,0.943,31,1,31,4.66,24,5.583333333,1.558055272,NA,NA,NA,42,4.86,1.7,41,4.07,1.71,2.48572142648158,2.34044411484012,"Noun",8.12,"(4.71,6.72]","high"
"191","powderpuff","10","Concrete",3,100586,1098.59,461.86,27,0.235,0.8382,27,0.9063,32,4.35,26,4.923076923,1.937484491,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",10.56,"(4.71,6.72]","high"
"192","receptacle","2","Concrete",4,20810,1315.15,484.16,13,1.2717,1.5215,13,0.3548,31,4.58,22,4.863636364,1.934534632,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36172783601759,1.30102999566398,"Noun",10.24,"(4.71,6.72]","high"
"193","scallop","2","Concrete",1,20083,978.23,396.99,30,-0.2437,0.8733,30,0.9677,31,4.61,25,5.48,1.734935157,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903089986991944,"Noun",11.26,"(4.71,6.72]","high"
"194","scanner","9","Concrete",2,90286,832.48,230.89,29,-0.4887,0.6253,29,0.9667,30,4.79,27,5.444444444,1.671787006,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17897694729317,2.04139268515822,"Noun",11.37,"(4.71,6.72]","high"
"195","secretary","5","Concrete",1,50111,963.59,259.91,32,-0.1353,0.6669,32,1,32,4.54,25,5.2,1.632993162,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2291697025391,2.89376176205794,"Noun",7.75,"(4.71,6.72]","high"
"196","slacks","4","Concrete",4,40775,859.93,294.3,29,-0.2538,0.878,29,0.9355,31,4.57,29,6.103448276,1.263352331,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75587485567249,1.63346845557959,"Noun",9.63,"(4.71,6.72]","high"
"197","textile","3","Concrete",3,30606,864.5,289.2,28,-0.4041,0.8288,28,0.9032,31,4.23,28,4.964285714,1.666269794,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41497334797082,1.34242268082221,"Noun",9.75,"(4.71,6.72]","high"
"198","tongs","7","Concrete",2,70364,905.5,376.18,30,-0.2826,1.0471,30,0.9677,31,5,23,5.826086957,1.613921647,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61278385671974,1.39794000867204,"Noun",7.777639,"(4.71,6.72]","high"
"199","waistcoat","9","Concrete",2,90291,848.37,246.95,30,-0.4064,0.7827,30,1,30,4.63,25,6.44,0.820568908,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27875360095283,1.14612803567824,"Noun",11.88,"(4.71,6.72]","high"
"200","washbasin","2","Concrete",4,20841,963.26,413.57,31,-0.024,0.8453,31,1,31,4.74,24,5.833333333,1.274044115,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,"Noun",8.5,"(4.71,6.72]","high"
